1.16335e-07 2.31952e-07 3.4614e-07 4.58193e-07 5.67421e-07 6.73151e-07 7.74731e-07 8.71535e-07 9.62965e-07 1.04846e-06 1.12749e-06 1.19956e-06 1.26425e-06 1.32113e-06 1.36988e-06 1.41017e-06 1.44178e-06 1.46449e-06 1.47817e-06 1.48274e-06 1.47817e-06 1.46449e-06 1.44178e-06 1.41017e-06 1.36988e-06 1.32113e-06 1.26425e-06 1.19956e-06 1.12749e-06 1.04846e-06 9.62965e-07 8.71535e-07 7.74731e-07 6.73151e-07 5.67421e-07 4.58193e-07 3.4614e-07 2.31952e-07 1.16335e-07 0 0 
1.86136e-07 3.71123e-07 5.53823e-07 7.33109e-07 9.07874e-07 1.07704e-06 1.23957e-06 1.39446e-06 1.54074e-06 1.67753e-06 1.80398e-06 1.9193e-06 2.02279e-06 2.11381e-06 2.1918e-06 2.25628e-06 2.30684e-06 2.34318e-06 2.36508e-06 2.37239e-06 2.36508e-06 2.34318e-06 2.30684e-06 2.25628e-06 2.1918e-06 2.11381e-06 2.02279e-06 1.9193e-06 1.80398e-06 1.67753e-06 1.54074e-06 1.39446e-06 1.23957e-06 1.07704e-06 9.07874e-07 7.33109e-07 5.53823e-07 3.71123e-07 1.86136e-07 0 0 
2.55215e-07 5.08856e-07 7.59361e-07 1.00518e-06 1.24481e-06 1.47676e-06 1.6996e-06 1.91197e-06 2.11255e-06 2.30011e-06 2.47348e-06 2.6316e-06 2.7735e-06 2.8983e-06 3.00523e-06 3.09364e-06 3.16297e-06 3.21279e-06 3.24281e-06 3.25284e-06 3.24281e-06 3.21279e-06 3.16297e-06 3.09364e-06 3.00523e-06 2.8983e-06 2.7735e-06 2.6316e-06 2.47348e-06 2.30011e-06 2.11255e-06 1.91197e-06 1.6996e-06 1.47676e-06 1.24481e-06 1.00518e-06 7.59361e-07 5.08856e-07 2.55215e-07 0 0 
3.23305e-07 6.44617e-07 9.61955e-07 1.27336e-06 1.57692e-06 1.87075e-06 2.15305e-06 2.42208e-06 2.67617e-06 2.91377e-06 3.13339e-06 3.33371e-06 3.51346e-06 3.67156e-06 3.80702e-06 3.91901e-06 4.00683e-06 4.06995e-06 4.10798e-06 4.12069e-06 4.10798e-06 4.06995e-06 4.00683e-06 3.91901e-06 3.80702e-06 3.67156e-06 3.51346e-06 3.33371e-06 3.13339e-06 2.91377e-06 2.67617e-06 2.42208e-06 2.15305e-06 1.87075e-06 1.57692e-06 1.27336e-06 9.61955e-07 6.44617e-07 3.23305e-07 0 0 
3.90143e-07 7.7788e-07 1.16082e-06 1.53661e-06 1.90292e-06 2.2575e-06 2.59816e-06 2.9228e-06 3.22942e-06 3.51613e-06 3.78117e-06 4.02289e-06 4.23981e-06 4.43059e-06 4.59405e-06 4.72919e-06 4.83517e-06 4.91134e-06 4.95723e-06 4.97256e-06 4.95723e-06 4.91134e-06 4.83517e-06 4.72919e-06 4.59405e-06 4.43059e-06 4.23981e-06 4.02289e-06 3.78117e-06 3.51613e-06 3.22942e-06 2.9228e-06 2.59816e-06 2.2575e-06 1.90292e-06 1.53661e-06 1.16082e-06 7.7788e-07 3.90143e-07 0 0 
4.55468e-07 9.08128e-07 1.35519e-06 1.7939e-06 2.22154e-06 2.63549e-06 3.03319e-06 3.41219e-06 3.77015e-06 4.10487e-06 4.41428e-06 4.69648e-06 4.94972e-06 5.17244e-06 5.36327e-06 5.52104e-06 5.64477e-06 5.7337e-06 5.78727e-06 5.80517e-06 5.78727e-06 5.7337e-06 5.64477e-06 5.52104e-06 5.36327e-06 5.17244e-06 4.94972e-06 4.69648e-06 4.41428e-06 4.10487e-06 3.77015e-06 3.41219e-06 3.03319e-06 2.63549e-06 2.22154e-06 1.7939e-06 1.35519e-06 9.08128e-07 4.55468e-07 0 0 
5.19028e-07 1.03486e-06 1.5443e-06 2.04423e-06 2.53156e-06 3.00327e-06 3.45647e-06 3.88836e-06 4.29628e-06 4.6777e-06 5.03029e-06 5.35187e-06 5.64045e-06 5.89425e-06 6.11171e-06 6.2915e-06 6.43249e-06 6.53383e-06 6.59488e-06 6.61527e-06 6.59488e-06 6.53383e-06 6.43249e-06 6.2915e-06 6.11171e-06 5.89425e-06 5.64045e-06 5.35187e-06 5.03029e-06 4.6777e-06 4.29628e-06 3.88836e-06 3.45647e-06 3.00327e-06 2.53156e-06 2.04423e-06 1.5443e-06 1.03486e-06 5.19028e-07 0 0 
5.80577e-07 1.15757e-06 1.72744e-06 2.28665e-06 2.83176e-06 3.35941e-06 3.86635e-06 4.34946e-06 4.80575e-06 5.23241e-06 5.62681e-06 5.98652e-06 6.30932e-06 6.59322e-06 6.83647e-06 7.03757e-06 7.19529e-06 7.30864e-06 7.37693e-06 7.39974e-06 7.37693e-06 7.30864e-06 7.19529e-06 7.03757e-06 6.83647e-06 6.59322e-06 6.30932e-06 5.98652e-06 5.62681e-06 5.23241e-06 4.80575e-06 4.34946e-06 3.86635e-06 3.35941e-06 2.83176e-06 2.28665e-06 1.72744e-06 1.15757e-06 5.80577e-07 0 0 
6.39876e-07 1.27581e-06 1.90387e-06 2.5202e-06 3.12099e-06 3.70253e-06 4.26125e-06 4.7937e-06 5.29659e-06 5.76683e-06 6.20151e-06 6.59796e-06 6.95373e-06 7.26663e-06 7.53473e-06 7.75637e-06 7.93019e-06 8.05512e-06 8.13039e-06 8.15553e-06 8.13039e-06 8.05512e-06 7.93019e-06 7.75637e-06 7.53473e-06 7.26663e-06 6.95373e-06 6.59796e-06 6.20151e-06 5.76683e-06 5.29659e-06 4.7937e-06 4.26125e-06 3.70253e-06 3.12099e-06 2.5202e-06 1.90387e-06 1.27581e-06 6.39876e-07 0 0 
6.96694e-07 1.38909e-06 2.07293e-06 2.74398e-06 3.39812e-06 4.03131e-06 4.63964e-06 5.21937e-06 5.76691e-06 6.27891e-06 6.75219e-06 7.18384e-06 7.5712e-06 7.91188e-06 8.20379e-06 8.44511e-06 8.63437e-06 8.77039e-06 8.85234e-06 8.87971e-06 8.85234e-06 8.77039e-06 8.63437e-06 8.44511e-06 8.20379e-06 7.91188e-06 7.5712e-06 7.18384e-06 6.75219e-06 6.27891e-06 5.76691e-06 5.21937e-06 4.63964e-06 4.03131e-06 3.39812e-06 2.74398e-06 2.07293e-06 1.38909e-06 6.96694e-07 0 0 
7.50813e-07 1.497e-06 2.23395e-06 2.95713e-06 3.66208e-06 4.34446e-06 5.00004e-06 5.6248e-06 6.21488e-06 6.76665e-06 7.27669e-06 7.74188e-06 8.15933e-06 8.52647e-06 8.84105e-06 9.10112e-06 9.30508e-06 9.45167e-06 9.53999e-06 9.56948e-06 9.53999e-06 9.45167e-06 9.30508e-06 9.10112e-06 8.84105e-06 8.52647e-06 8.15933e-06 7.74188e-06 7.27669e-06 6.76665e-06 6.21488e-06 5.6248e-06 5.00004e-06 4.34446e-06 3.66208e-06 2.95713e-06 2.23395e-06 1.497e-06 7.50813e-07 0 0 
8.02022e-07 1.5991e-06 2.38632e-06 3.15882e-06 3.91185e-06 4.64077e-06 5.34107e-06 6.00844e-06 6.63877e-06 7.22816e-06 7.773e-06 8.26991e-06 8.71583e-06 9.10802e-06 9.44405e-06 9.72186e-06 9.93973e-06 1.00963e-05 1.01907e-05 1.02222e-05 1.01907e-05 1.00963e-05 9.93973e-06 9.72186e-06 9.44405e-06 9.10802e-06 8.71583e-06 8.26991e-06 7.773e-06 7.22816e-06 6.63877e-06 6.00844e-06 5.34107e-06 4.64077e-06 3.91185e-06 3.15882e-06 2.38632e-06 1.5991e-06 8.02022e-07 0 0 
8.50123e-07 1.695e-06 2.52944e-06 3.34827e-06 4.14646e-06 4.91909e-06 5.66139e-06 6.36879e-06 7.03692e-06 7.66167e-06 8.23918e-06 8.76589e-06 9.23856e-06 9.65426e-06 1.00105e-05 1.03049e-05 1.05359e-05 1.07018e-05 1.08018e-05 1.08352e-05 1.08018e-05 1.07018e-05 1.05359e-05 1.03049e-05 1.00105e-05 9.65426e-06 9.23856e-06 8.76589e-06 8.23918e-06 7.66167e-06 7.03692e-06 6.36879e-06 5.66139e-06 4.91909e-06 4.14646e-06 3.34827e-06 2.52944e-06 1.695e-06 8.50123e-07 0 0 
8.94929e-07 1.78434e-06 2.66275e-06 3.52474e-06 4.36501e-06 5.17836e-06 5.95978e-06 6.70446e-06 7.40781e-06 8.06548e-06 8.67343e-06 9.2279e-06 9.72548e-06 1.01631e-05 1.05381e-05 1.0848e-05 1.10912e-05 1.12659e-05 1.13711e-05 1.14063e-05 1.13711e-05 1.12659e-05 1.10912e-05 1.0848e-05 1.05381e-05 1.01631e-05 9.72548e-06 9.2279e-06 8.67343e-06 8.06548e-06 7.40781e-06 6.70446e-06 5.95978e-06 5.17836e-06 4.36501e-06 3.52474e-06 2.66275e-06 1.78434e-06 8.94929e-07 0 0 
9.36266e-07 1.86676e-06 2.78575e-06 3.68756e-06 4.56663e-06 5.41755e-06 6.23507e-06 7.01415e-06 7.74998e-06 8.43803e-06 9.07406e-06 9.65414e-06 1.01747e-05 1.06325e-05 1.10248e-05 1.13491e-05 1.16035e-05 1.17863e-05 1.18964e-05 1.19332e-05 1.18964e-05 1.17863e-05 1.16035e-05 1.13491e-05 1.10248e-05 1.06325e-05 1.01747e-05 9.65414e-06 9.07406e-06 8.43803e-06 7.74998e-06 7.01415e-06 6.23507e-06 5.41755e-06 4.56663e-06 3.68756e-06 2.78575e-06 1.86676e-06 9.36266e-07 0 0 
9.73976e-07 1.94195e-06 2.89794e-06 3.83608e-06 4.75056e-06 5.63575e-06 6.48619e-06 7.29665e-06 8.06212e-06 8.77788e-06 9.43953e-06 1.0043e-05 1.05845e-05 1.10608e-05 1.14689e-05 1.18062e-05 1.20708e-05 1.2261e-05 1.23755e-05 1.24138e-05 1.23755e-05 1.2261e-05 1.20708e-05 1.18062e-05 1.14689e-05 1.10608e-05 1.05845e-05 1.0043e-05 9.43953e-06 8.77788e-06 8.06212e-06 7.29665e-06 6.48619e-06 5.63575e-06 4.75056e-06 3.83608e-06 2.89794e-06 1.94195e-06 9.73976e-07 0 0 
1.00791e-06 2.00961e-06 2.99891e-06 3.96973e-06 4.91607e-06 5.8321e-06 6.71218e-06 7.55087e-06 8.34301e-06 9.08371e-06 9.76841e-06 1.03929e-05 1.09533e-05 1.14461e-05 1.18684e-05 1.22176e-05 1.24914e-05 1.26882e-05 1.28067e-05 1.28463e-05 1.28067e-05 1.26882e-05 1.24914e-05 1.22176e-05 1.18684e-05 1.14461e-05 1.09533e-05 1.03929e-05 9.76841e-06 9.08371e-06 8.34301e-06 7.55087e-06 6.71218e-06 5.8321e-06 4.91607e-06 3.96973e-06 2.99891e-06 2.00961e-06 1.00791e-06 0 0 
