0.00121455 0.00241657 0.00359383 0.00473471 0.00582843 0.0068653 0.00783693 0.00873628 0.00955781 0.0102975 0.0109526 0.011522 0.0120056 0.0124042 0.0127197 0.0129544 0.0131111 0.0131927 0.0132022 0.0131423 0.0130155 0.0128238 0.012569 0.0122524 0.0118749 0.0114374 0.0109405 0.0103847 0.0097711 0.00910075 0.00837536 0.00759725 0.00676943 0.00589572 0.00498073 0.00402988 0.00304933 0.00204588 0.00102688 0 0 
0.00194328 0.00386651 0.00575013 0.00757553 0.00932548 0.0109845 0.0125391 0.013978 0.0152925 0.016476 0.0175242 0.0184352 0.0192089 0.0198467 0.0203515 0.020727 0.0209777 0.0211084 0.0211236 0.0210277 0.0208248 0.0205181 0.0201104 0.0196038 0.0189999 0.0182999 0.0175047 0.0166156 0.0156338 0.0145612 0.0134006 0.0121556 0.0108311 0.00943315 0.00796916 0.0064478 0.00487892 0.00327342 0.00164301 0 0 
0.00266183 0.00529619 0.0078763 0.0103767 0.0127737 0.0150461 0.0171755 0.0191466 0.0209471 0.0225681 0.024004 0.0252518 0.0263116 0.0271852 0.0278766 0.028391 0.0287345 0.0289134 0.0289342 0.0288029 0.0285249 0.0281048 0.0275464 0.0268525 0.0260253 0.0250664 0.0239773 0.0227594 0.0214145 0.0199453 0.0183556 0.0166503 0.014836 0.0129211 0.0109158 0.00883194 0.00668295 0.00448379 0.00225053 0 0 
0.00336649 0.00669824 0.00996138 0.0131237 0.0161552 0.0190293 0.0217224 0.0242152 0.0264923 0.0285425 0.0303585 0.0319367 0.033277 0.0343819 0.0352563 0.0359069 0.0363413 0.0365676 0.0365939 0.0364278 0.0360763 0.035545 0.0348387 0.0339611 0.0329149 0.0317022 0.0303248 0.0287844 0.0270835 0.0252254 0.0232148 0.021058 0.0187635 0.0163417 0.0138056 0.01117 0.00845212 0.00567078 0.00284631 0 0 
0.00405372 0.00806562 0.0119949 0.0158027 0.0194531 0.0229139 0.0261568 0.0291585 0.0319005 0.0343692 0.0365559 0.0384562 0.0400701 0.0414005 0.0424535 0.0432369 0.04376 0.0440324 0.0440641 0.0438642 0.0434408 0.0428011 0.0419506 0.0408939 0.0396341 0.0381739 0.0365152 0.0346604 0.0326123 0.0303749 0.0279539 0.0253568 0.0225939 0.0196777 0.0166238 0.0134502 0.0101775 0.00682841 0.00342735 0 0 
0.00472016 0.00939163 0.0139669 0.0184007 0.0226513 0.026681 0.030457 0.0339522 0.037145 0.0400196 0.0425658 0.0447786 0.0466577 0.0482069 0.049433 0.0503452 0.0509542 0.0512715 0.0513084 0.0510755 0.0505826 0.0498377 0.0488474 0.047617 0.0461501 0.0444497 0.0425184 0.0403587 0.0379739 0.0353687 0.0325496 0.0295255 0.0263084 0.0229128 0.0193568 0.0156615 0.0118507 0.00795102 0.00399081 0 0 
0.0053627 0.0106701 0.0158681 0.0209055 0.0257347 0.0303129 0.034603 0.038574 0.0422013 0.0454672 0.04836 0.050874 0.053009 0.054769 0.056162 0.0571984 0.0578903 0.0582508 0.0582927 0.0580281 0.0574681 0.0566218 0.0554967 0.0540988 0.0524322 0.0505004 0.0483062 0.0458525 0.043143 0.0401832 0.0369803 0.0335447 0.0298896 0.0260318 0.0219918 0.0177934 0.0134639 0.00903335 0.00453406 0 0 
0.00597843 0.0118952 0.0176901 0.0233059 0.0286895 0.0337934 0.038576 0.043003 0.0470468 0.0506877 0.0539126 0.0567153 0.0590954 0.0610575 0.0626104 0.0637658 0.0645371 0.064939 0.0649857 0.0646908 0.0640664 0.063123 0.0618687 0.0603102 0.0584524 0.0562988 0.0538526 0.0511171 0.0480966 0.0447969 0.0412263 0.0373962 0.0333214 0.0290207 0.0245168 0.0198364 0.0150098 0.0100705 0.00505465 0 0 
0.00656476 0.0130618 0.019425 0.0255916 0.0315032 0.0371076 0.0423593 0.0472204 0.0516609 0.0556588 0.0592 0.0622775 0.064891 0.0670456 0.0687508 0.0700195 0.0708665 0.0713078 0.071359 0.0710352 0.0703496 0.0693136 0.0679364 0.066225 0.0641849 0.0618201 0.0591341 0.0561304 0.0528136 0.0491903 0.0452695 0.0410638 0.0365894 0.0318669 0.0269213 0.0217818 0.0164819 0.0110582 0.00555038 0 0 
0.00711935 0.0141653 0.021066 0.0277535 0.0341646 0.0402425 0.0459378 0.0512096 0.0560252 0.0603608 0.0642011 0.0675387 0.070373 0.0727096 0.0745588 0.0759346 0.0768532 0.0773317 0.0773873 0.0770362 0.0762927 0.0751691 0.0736756 0.0718197 0.0696072 0.0670426 0.0641297 0.0608722 0.0572753 0.0533459 0.0490939 0.0445328 0.0396804 0.034559 0.0291956 0.023622 0.0178743 0.0119924 0.00601927 0 0 
0.00764016 0.0152015 0.0226071 0.0297838 0.0366639 0.0431864 0.0492984 0.0549557 0.0601236 0.0647764 0.0688977 0.0724794 0.075521 0.0780285 0.080013 0.0814895 0.0824753 0.0829888 0.0830485 0.0826716 0.0818737 0.080668 0.0790651 0.0770735 0.0746992 0.071947 0.0688209 0.0653252 0.0614651 0.0572483 0.0526853 0.0477905 0.0425832 0.0370871 0.0313313 0.02535 0.0191818 0.0128697 0.00645961 0 0 
0.00812543 0.016167 0.024043 0.0316756 0.0389926 0.0459294 0.0524296 0.0584463 0.0639424 0.0688907 0.0732737 0.0770829 0.0803177 0.0829845 0.085095 0.0866653 0.0877137 0.0882598 0.0883233 0.0879224 0.0870739 0.0857916 0.0840869 0.0819688 0.0794437 0.0765167 0.0731921 0.0694743 0.0653691 0.0608844 0.0560316 0.050826 0.0452878 0.0394427 0.0333213 0.0269601 0.0204002 0.0136871 0.00686989 0 0 
0.00857369 0.0170589 0.0253694 0.033423 0.0411437 0.0484632 0.055322 0.0616706 0.0674699 0.0726912 0.077316 0.0813353 0.0847486 0.0875624 0.0897894 0.0914463 0.0925525 0.0931288 0.0931957 0.0927728 0.0918774 0.0905244 0.0887257 0.0864907 0.0838263 0.0807379 0.0772298 0.073307 0.0689753 0.0642432 0.0591226 0.0536299 0.0477862 0.0416186 0.0351596 0.0284474 0.0215256 0.0144422 0.00724888 0 0 
0.00898373 0.0178748 0.0265827 0.0350215 0.0431115 0.050781 0.0579678 0.06462 0.0706967 0.0761677 0.0810137 0.0852252 0.0888017 0.0917501 0.0940836 0.0958197 0.0969788 0.0975827 0.0976528 0.0972097 0.0962714 0.0948537 0.092969 0.0906271 0.0878353 0.0845991 0.0809234 0.0768129 0.072274 0.0673156 0.0619502 0.0561947 0.0500716 0.043609 0.0368411 0.0298079 0.0225551 0.0151329 0.00759556 0 0 
0.00935461 0.0186127 0.0276801 0.0364673 0.0448912 0.0528774 0.0603609 0.0672877 0.0736153 0.0793121 0.0843582 0.0887436 0.0924677 0.0955378 0.0979677 0.0997754 0.100982 0.101611 0.101684 0.101223 0.100246 0.0987695 0.096807 0.0943684 0.0914614 0.0880916 0.0842641 0.0799839 0.0752577 0.0700946 0.0645077 0.0585146 0.0521387 0.0454093 0.038362 0.0310385 0.0234862 0.0157576 0.00790913 0 0 
