0.000369459 0.000736537 0.00109887 0.00145414 0.00180005 0.00213441 0.00245508 0.00276005 0.00304739 0.00331532 0.00356218 0.00378646 0.00398682 0.00416205 0.00431114 0.00443324 0.00452768 0.00459395 0.00463175 0.00464093 0.00462153 0.00457377 0.00449803 0.00439486 0.00426497 0.00410922 0.00392863 0.00372436 0.00349768 0.00325002 0.00298289 0.00269794 0.0023969 0.00208158 0.00175388 0.00141575 0.00106923 0.000716358 0.000359244 0 0 
0.000591134 0.00117846 0.0017582 0.00232662 0.00288008 0.00341505 0.00392813 0.00441608 0.00487582 0.00530451 0.00569948 0.00605834 0.00637891 0.00665928 0.00689783 0.00709319 0.00724429 0.00735033 0.0074108 0.00742549 0.00739446 0.00731804 0.00719685 0.00703178 0.00682395 0.00657475 0.00628581 0.00595897 0.00559629 0.00520003 0.00477263 0.00431671 0.00383504 0.00333052 0.0028062 0.0022652 0.00171076 0.00114617 0.00057479 0 0 
0.000810389 0.00161556 0.00241032 0.00318957 0.00394831 0.00468171 0.00538509 0.00605402 0.00668429 0.00727198 0.00781345 0.0083054 0.00874487 0.00912924 0.00945627 0.00972409 0.00993123 0.0100766 0.0101595 0.0101796 0.0101371 0.0100323 0.0098662 0.0096399 0.00935499 0.00901336 0.00861725 0.00816918 0.00767198 0.00712874 0.00654282 0.0059178 0.00525747 0.00456583 0.00384703 0.00310538 0.00234529 0.00157129 0.000787982 0 0 
0.00102633 0.00204604 0.00305258 0.00403947 0.00500039 0.00592921 0.00682001 0.00766718 0.0084654 0.00920968 0.00989543 0.0105185 0.011075 0.0115618 0.011976 0.0123152 0.0125775 0.0127616 0.0128666 0.0128921 0.0128382 0.0127056 0.0124952 0.0122086 0.0118477 0.0114151 0.0109134 0.010346 0.00971627 0.00902828 0.00828623 0.00749466 0.00665839 0.00578245 0.00487212 0.00393284 0.00297022 0.00198998 0.000997949 0 0 
0.00123807 0.00246816 0.00368235 0.00487285 0.00603202 0.00715246 0.00822705 0.009249 0.0102119 0.0111097 0.011937 0.0126885 0.0133599 0.0139471 0.0144468 0.0148559 0.0151724 0.0153945 0.0155211 0.0155519 0.0154869 0.0153268 0.015073 0.0147273 0.014292 0.0137701 0.013165 0.0124804 0.0117208 0.0108909 0.00999576 0.00904088 0.00803207 0.00697542 0.00587728 0.00474422 0.00358301 0.00240054 0.00120383 0 0 
0.00144475 0.00288019 0.00429709 0.00568633 0.00703901 0.0083465 0.00960048 0.010793 0.0119167 0.0129644 0.0139297 0.0148068 0.0155903 0.0162755 0.0168585 0.017336 0.0177053 0.0179644 0.0181122 0.0181481 0.0180723 0.0178855 0.0175893 0.0171859 0.016678 0.0160689 0.0153627 0.0145639 0.0136775 0.012709 0.0116645 0.0105502 0.00937296 0.00813991 0.00685844 0.00553623 0.00418116 0.00280128 0.0014048 0 0 
0.00164554 0.00328049 0.0048943 0.00647662 0.0080173 0.0095065 0.0109348 0.0122931 0.0135729 0.0147662 0.0158657 0.0168646 0.017757 0.0185375 0.0192015 0.0197454 0.020166 0.0204611 0.0206295 0.0206704 0.020584 0.0203713 0.0200339 0.0195744 0.0189959 0.0183022 0.0174979 0.016588 0.0155784 0.0144753 0.0132856 0.0120165 0.0106756 0.0092712 0.00781164 0.00630566 0.00476226 0.00319061 0.00160005 0 0 
0.00183964 0.00366742 0.00547159 0.00724055 0.00896295 0.0106278 0.0122245 0.013743 0.0151738 0.0165079 0.0177371 0.0188538 0.0198515 0.020724 0.0214664 0.0220744 0.0225446 0.0228746 0.0230628 0.0231085 0.0230119 0.0227741 0.022397 0.0218832 0.0212365 0.020461 0.0195618 0.0185446 0.0174159 0.0161827 0.0148527 0.0134338 0.0119348 0.0103648 0.00873303 0.00704943 0.00532398 0.00356695 0.00178877 0 0 
0.00202626 0.00403947 0.00602665 0.00797506 0.00987219 0.0117059 0.0134647 0.0151372 0.0167131 0.0181825 0.0195364 0.0207665 0.0218653 0.0228264 0.023644 0.0243137 0.0248316 0.0251951 0.0254024 0.0254527 0.0253463 0.0250844 0.024669 0.0241032 0.0233908 0.0225366 0.0215462 0.0204259 0.0191827 0.0178244 0.0163594 0.0147966 0.0131455 0.0114162 0.00961895 0.00776455 0.00586406 0.00392879 0.00197024 0 0 
0.00220467 0.00439513 0.00655729 0.00867725 0.0107414 0.0127366 0.0146502 0.01647 0.0181847 0.0197835 0.0212566 0.0225949 0.0237905 0.0248362 0.0257259 0.0264545 0.027018 0.0274135 0.027639 0.0276938 0.027578 0.027293 0.0268411 0.0262254 0.0254503 0.0245209 0.0234433 0.0222243 0.0208717 0.0193938 0.0177998 0.0160994 0.014303 0.0124214 0.0104659 0.00844821 0.00638038 0.00427472 0.00214371 0 0 
